source;translation;type;module;status;customer
"No language selected";"Язык не выбран";B;;T;N
"Currently active plugins";"Активные плагины";S;;T;N
"ProxyServer";"Прокси-сервер";S;;T;N
"DirectLink";"Прямые ссылки";C;affiliate;T;N
"Display banner statistics";"Показывать статистику баннеров";C;affiliate;T;N
"Channel: ";"Канал: ";C;;T;N
"Banner: ";"Баннер: ";C;;T;N
"Are you sure you want to do this operation on the table?";"Вы уверены, что хотите произвести эту операцию над таблицей?";C;merchant;T;N
"Active wallpaper can not be deleted";"Активные обои не могут быть удалены";C;;T;N
"Upload failed with error: %s";"Закачка завершилась ошибкой: %s";C;;T;N
"Data are cached";"Данные кэшированы";C;;T;N
"Exported file you can download here";"Вы можете скачать экспортированный файл здесь";C;;T;N
"Save language metadata";"Сохранить метаданные языка";C;;T;N
"Your affiliate program name. It can be your company name if you want. This name can be visible in the signup form (depends on theme).";"Название Вашей партнерской программы. Если хотите, это может быть название Вашей компании. Это название может быть видимым в форме регистрации (зависит от темы).";C;merchant;T;N
"If checked, the invoice will be generated for every payment you make. Both affiliates and you will be able to check the invoice in the payouts history.";"Если есть отметка, по каждой сделанной Вами оплате будет генерироваться счет. И Вы и партнеры смогут проверить счет в истории выплат.";C;merchant;T;N
"Support VAT";"Поддержка НДС";C;merchant;T;N
"If checked, your affiliates from EU countries will be able to specify their VAT number and percentage.<br/>Also, for these affiliates the payouts are computed together with the VAT.";"Если есть отметка, Ваши  партнеры из Евросоюза смогут указать свой номер плательщика НДС и процент.<br/>Кроме того, выплаты для этих партнеров будут вычисляться с учетом НДС.";C;merchant;T;N
"Default VAT percentage used if affiliate doesn;t enter his own percentage";"Процент НДС по умолчанию, если партнер не указывает свой процент сам";C;merchant;T;N
"Defines how the final payout amount should be computed.<br/>If VAT is added to the commissions, the commission amount will be increased with VAT part.";"Определяет, как вычисляется конечная сумма к выплате.<br/>Если НДС добавляется к комиссии, размер комиссии будет увеличен на размер НДС.";C;merchant;T;N
"Impressions raw/unique";"Показов всего / уникальных";S;affiliate;T;N
"Clicks raw/unique";"Кликов всего / уникальных";S;affiliate;T;N
"Sales total";"Продаж всего";S;;T;N
"Banner with id '";"Баннер с ID '";S;;T;N
"Affiliate is not defined";"Партнер не указан";S;;T;N
"User is not affiliate";"Пользователь не является партнером";S;;T;N
"Channel ID";"ID канала";S;;T;N
"Merchant";"Продавец";S;;T;N
"Default language has to be active !";"Язык по умолчанию должен быть активным !";S;;T;N
"Column %s must be number (%s given)";"Колонка %s должна содержать числа (дано %s)";S;;T;N
"Column %s not defined in input data for csv file %s.";"Колонка %s не указана в вводных данных для csv-файла %s.";S;;T;N
"Language code %s is already used in your installation";"Код языка %s уже используется в установленной программе";S;;T;N
"New language with code %s created";"Новый язык с кодом %s создан";S;;T;N
"Language Name";"Название языка";S;;T;N
"Translated [%]";"Переведено  [%]";S;;T;N
"Is custom";"Пользовательский";S;;T;N
"You can find the license ID in your member's panel. The license will be valid for the domain where you are currently installing the product.";"Вы можете найти ID лицензии в панели управления. Лицензия будет действительна для домена, на который Вы сейчас устанавливаете программу.";S;;T;N
"License agreement";"Лицензионное соглашение";S;;T;N
"System Requirements";"Требования к системе";S;;T;N
"The installation finished successfuly. Thank you for choosing our product.";"Установка успешно завершена. Спасибо, что  выбрали нашу программу.";S;;T;N
"Click here to go to introduction screen";"Кликните здесь, чтобы перейти к вводной странице";S;;T;N
"Internal error.";"Внутренняя ошибка.";S;;T;N
"Recommended Settings";"Рекомендуемые настройки";S;;T;N
"Welcome message";"Приветствие";B;;T;N
"Source";"Исходный код";S;merchant;T;N
"You uploaded language file with following metadata:";"Вы закачали языковой файл со следующими метаданными:";S;;T;N
"Uploaded language file";"Закачанный языковой файл";S;;T;N
"If language metadata are correct, you can start import.";"Если метаданные языка правильны, Вы можете начинать импорт.";S;;T;N
"You have to agree with the license.";"Вы должны согласиться с условиями лицензии.";C;;T;N
